"ALL_RATE_1112";"leanm11";"STNAM";"LONGITUDE";"LATITUDE";"leaid11";"ALL_COHORT_1112";"pct_Not_HS_Grad_ACS_08_12";"pct_Civ_emp_25_44_ACS_08_12"
89.0;"GRAVETTE SCHOOL DISTRICT";"ARKANSAS";;;506840;137;2.6032824;100.0
79.0;"GREEN FOREST SCHOOL DISTRICT";"ARKANSAS";;;506870;99;17.76381078;92.70976616
91.0;"GREENBRIER SCHOOL DISTRICT";"ARKANSAS";;;506900;215;8.958130477;94.80337079
89.0;"GREENLAND SCHOOL DISTRICT";"ARKANSAS";;;506930;69;16.42964072;92.64264264
96.0;"GREENWOOD SCHOOL DISTRICT";"ARKANSAS";;;506990;280;13.6523266;83.98058252
89.0;"GURDON SCHOOL DISTRICT";"ARKANSAS";;;507110;72;17.60953966;94.15656009
90.0;"HACKETT SCHOOL DISTRICT";"ARKANSAS";;;507170;59;12.18764734;89.99122037
89.0;"HAMPTON SCHOOL DISTRICT";"ARKANSAS";;;507230;54;24.12132884;91.12903226
94.0;"HARMONY GROVE SCHOOL DISTRICT";"ARKANSAS";;;507290;97;18.53972799;100.0
94.0;"HARMONY GROVE SCHOOL DISTRICT";"ARKANSAS";;;507320;80;17.94577206;92.80125196
79.0;"HARRISBURG SCHOOL DISTRICT";"ARKANSAS";;;507350;120;28.43113184;87.93103448
84.0;"HARRISON SCHOOL DISTRICT";"ARKANSAS";;;507380;188;11.51685393;100.0
89.0;"HAZEN SCHOOL DISTRICT";"ARKANSAS";;;507530;52;20.53619303;97.88135593
89.0;"HEBER SPRINGS SCHOOL DISTRICT";"ARKANSAS";;;507560;126;11.65423206;100.0
74.0;"HELENA/ W.HELENA SCHOOL DIST.";"ARKANSAS";;;507680;182;23.04379038;78.20895522
89.0;"CROSS COUNTY SCHOOL DISTRICT";"ARKANSAS";;;507740;52;23.12312312;88.27493262
94.0;"HIGHLAND SCHOOL DISTRICT";"ARKANSAS";;;507770;118;11.83041381;85.16405136
79.0;"HOPE SCHOOL DISTRICT";"ARKANSAS";;;507840;161;27.19557196;93.37748344
95.0;"HORATIO SCHOOL DISTRICT";"ARKANSAS";;;507860;67;31.80952381;94.64493597
68.0;"HOT SPRINGS SCHOOL DISTRICT";"ARKANSAS";;;507890;272;27.24485326;88.41145833
84.0;"JESSIEVILLE SCHOOL DISTRICT";"ARKANSAS";;;507920;81;6.588541667;83.07692308
94.0;"HOXIE SCHOOL DISTRICT";"ARKANSAS";;;507990;65;24.58006719;83.83561644
74.0;"WEST MEMPHIS SCHOOL DISTRICT";"ARKANSAS";;;508040;435;40.03392706;70.98321343
94.0;"HUNTSVILLE SCHOOL DISTRICT";"ARKANSAS";;;508130;180;30.23385301;84.7133758
95.0;"JASPER SCHOOL DISTRICT";"ARKANSAS";;;508240;65;17.61461565;94.7761194
83.0;"JONESBORO SCHOOL DISTRICT";"ARKANSAS";;;508280;378;7.760962359;94.59203036
89.0;"JUNCTION CITY SCHOOL DISTRICT";"ARKANSAS";;;508340;60;12.66766021;94.35028249
95.0;"RIVERVIEW SCHOOL DISTRICT";"ARKANSAS";;;508400;69;30.78403078;90.8496732
91.0;"LAKE HAMILTON SCHOOL DISTRICT";"ARKANSAS";;;508610;293;8.981033842;86.24535316
84.0;"LAKESIDE SCHOOL DISTRICT";"ARKANSAS";;;508640;78;30.96996553;95.64220184
94.0;"LAKESIDE SCHOOL DISTRICT";"ARKANSAS";;;508670;224;11.58184319;91.16638079
84.0;"LAMAR SCHOOL DISTRICT";"ARKANSAS";;;508700;102;18.61074705;94.21860885
95.0;"LAVACA SCHOOL DISTRICT";"ARKANSAS";;;508730;62;13.78696909;95.26717557
89.0;"LINCOLN SCHOOL DISTRICT";"ARKANSAS";;;508940;91;17.07236842;92.91084855
82.0;"LITTLE ROCK SCHOOL DISTRICT";"ARKANSAS";;;509000;1641;3.881412132;96.75245098
89.0;"LONOKE SCHOOL DISTRICT";"ARKANSAS";;;509060;128;18.28063241;90.24676851
89.0;"MALVERN SCHOOL DISTRICT";"ARKANSAS";;;509240;126;23.02784223;88.86010363
94.0;"MANSFIELD SCHOOL DISTRICT";"ARKANSAS";;;509330;81;16.3968073;95.70990807
74.0;"LEE COUNTY SCHOOL DISTRICT";"ARKANSAS";;;509360;112;25.73363431;75.0499002
89.0;"MARION SCHOOL DISTRICT";"ARKANSAS";;;509390;286;20.51996286;97.55283649
90.0;"SEARCY COUNTY SCHOOL DISTRICT";"ARKANSAS";;;509480;57;23.66824005;97.15909091
94.0;"MAYFLOWER SCHOOL DISTRICT";"ARKANSAS";;;509540;71;17.39648496;95.73712256
84.0;"MCGEHEE SCHOOL DISTRICT";"ARKANSAS";;;509630;69;18.81264456;92.68292683
95.0;"MELBOURNE SCHOOL DISTRICT";"ARKANSAS";;;509720;61;14.23466349;91.98606272
94.0;"MENA SCHOOL DISTRICT";"ARKANSAS";;;509750;145;13.16254417;87.11538462
94.0;"MONTICELLO SCHOOL DISTRICT";"ARKANSAS";;;509840;168;19.91657977;89.53033268
94.0;"MOUNTAIN VIEW SCHOOL DISTRICT";"ARKANSAS";;;510200;107;18.87653831;87.91627022
84.0;"SOUTH PIKE COUNTY SCHOOL DISTRICT";"ARKANSAS";;;510320;69;17.98701299;98.12362031
94.0;"NASHVILLE SCHOOL DISTRICT";"ARKANSAS";;;510380;141;26.64359862;91.28630705
90.0;"NETTLETON SCHOOL DISTRICT";"ARKANSAS";;;510440;208;15.32438479;85.99182004
73.0;"N. LITTLE ROCK SCHOOL DISTRICT";"ARKANSAS";;;510680;587;12.37714988;89.27536232
84.0;"OSCEOLA SCHOOL DISTRICT";"ARKANSAS";;;510950;109;25.10121458;75.79408543
94.0;"OZARK SCHOOL DISTRICT";"ARKANSAS";;;511010;148;19.10614525;95.27317373
89.0;"PANGBURN SCHOOL DISTRICT";"ARKANSAS";;;511070;51;14.71886959;88.54166667
89.0;"PARIS SCHOOL DISTRICT";"ARKANSAS";;;511130;81;22.22996516;89.10891089
89.0;"PARKERS CHAPEL SCHOOL DIST.";"ARKANSAS";;;511220;59;14.51225372;91.7978459
84.0;"PERRYVILLE SCHOOL DISTRICT";"ARKANSAS";;;511340;86;23.58490566;93.05555556
89.0;"PIGGOTT SCHOOL DISTRICT";"ARKANSAS";;;511370;66;21.72511084;88.22629969
89.0;"POCAHONTAS SCHOOL DISTRICT";"ARKANSAS";;;511610;124;16.63716814;95.47244095
94.0;"POTTSVILLE SCHOOL DISTRICT";"ARKANSAS";;;511700;116;18.03012746;97.50265675
89.0;"PRAIRIE GROVE SCHOOL DISTRICT";"ARKANSAS";;;511760;127;14.60387003;97.88968825
89.0;"PRESCOTT SCHOOL DISTRICT";"ARKANSAS";;;511820;90;16.68614845;86.15560641
66.0;"PULASKI CO. SPEC. SCHOOL DIST.";"ARKANSAS";;;511850;1217;24.21754746;80.05698006
83.0;"ROGERS SCHOOL DISTRICT";"ARKANSAS";;;511970;1032;14.523914;95.32908705
79.0;"ROSE BUD SCHOOL DISTRICT";"ARKANSAS";;;512000;68;18.08234955;91.10671937
82.0;"RUSSELLVILLE SCHOOL DISTRICT";"ARKANSAS";;;512060;419;11.53983566;88.31168831
95.0;"SALEM SCHOOL DISTRICT";"ARKANSAS";;;512090;61;13.36384439;91.24423963
87.0;"SEARCY SCHOOL DISTRICT";"ARKANSAS";;;512210;269;11.16717121;100.0
88.0;"SILOAM SPRINGS SCHOOL DISTRICT";"ARKANSAS";;;512450;261;18.74694077;93.53846154
89.0;"SLOAN-HENDRIX SCHOOL DIST.";"ARKANSAS";;;512480;56;22.52491694;90.64417178
94.0;"SMACKOVER SCHOOL DISTRICT";"ARKANSAS";;;512510;73;12.34285714;94.76744186
84.0;"SO. CONWAY CO. SCHOOL DISTRICT";"ARKANSAS";;;512520;191;17.62057878;87.87061995
94.0;"SOUTHSIDE SCHOOL DISTRICT";"ARKANSAS";;;512540;109;17.49325586;86.23391158
82.0;"SPRINGDALE SCHOOL DISTRICT";"ARKANSAS";;;512660;1251;31.28156566;92.15491559
90.0;"STRONG-HUTTIG SCHOOL DISTRICT";"ARKANSAS";;;512930;57;19.44673823;90.34205231
84.0;"STUTTGART SCHOOL DISTRICT";"ARKANSAS";;;512960;156;13.4263875;95.07133593
93.0;"GREENE CO. TECH SCHOOL DIST.";"ARKANSAS";;;513080;211;14.03508772;86.07512953
81.0;"TEXARKANA SCHOOL DISTRICT";"ARKANSAS";;;513110;270;26.83649289;74.14772727
90.0;"JACKSON CO. SCHOOL DISTRICT";"ARKANSAS";;;513230;53;24.76269088;95.94882729
89.0;"VALLEY SPRINGS SCHOOL DISTRICT";"ARKANSAS";;;513350;62;14.77061787;90.86499596
94.0;"VALLEY VIEW SCHOOL DISTRICT";"ARKANSAS";;;513380;147;7.186030893;97.17514124
87.0;"VAN BUREN SCHOOL DISTRICT";"ARKANSAS";;;513410;402;14.09352979;95.71558797
91.0;"VILONIA SCHOOL DISTRICT";"ARKANSAS";;;513530;231;10.24144335;90.71340713
84.0;"WALDRON SCHOOL DISTRICT";"ARKANSAS";;;513680;125;25.68578554;86.57534247
83.0;"WATSON CHAPEL SCHOOL DISTRICT";"ARKANSAS";;;513930;220;8.857142857;89.77423639
89.0;"WEST FORK SCHOOL DISTRICT";"ARKANSAS";;;514010;92;10.15355688;95.87912088
85.0;"WHITE HALL SCHOOL DISTRICT";"ARKANSAS";;;514140;237;21.06518283;86.66666667
88.0;"WYNNE SCHOOL DISTRICT";"ARKANSAS";;;514430;226;19.30525669;83.29004329
94.0;"YELLVILLE-SUMMIT SCHOOL DIST.";"ARKANSAS";;;514490;72;24.45631438;86.34064081
84.0;"Acton-Agua Dulce Unified";"CALIFORNIA";;;600001;166;6.865284974;94.73684211
93.0;"Rocklin Unified";"CALIFORNIA";;;600013;918;0.97541943;97.17647059
83.0;"Hesperia Unified";"CALIFORNIA";;;600014;1768;34.52020202;84.72553699
74.0;"Lucerne Valley Unified";"CALIFORNIA";;;600015;61;13.74045802;90.36144578
94.0;"Upland Unified";"CALIFORNIA";;;600016;936;16.90502384;88.75128999
80.0;"Apple Valley Unified";"CALIFORNIA";;;600017;1107;34.26982733;80.23504274
92.0;"Dublin Unified";"CALIFORNIA";;;600019;417;10.03062787;94.71925134
96.0;"Pleasanton Unified";"CALIFORNIA";;;600020;1246;2.936194241;92.84046693
89.0;"Mendota Unified";"CALIFORNIA";;;600022;151;73.495086;72.34530176
97.0;"Manhattan Beach Unified";"CALIFORNIA";;;600025;591;1.199107641;92.94456444
79.0;"El Tejon Unified";"CALIFORNIA";;;600026;99;8.781609195;83.57588358
90.0;"Lake Elsinore Unified";"CALIFORNIA";;;600027;1643;37.83231084;86.38638639
93.0;"Temecula Valley Unified";"CALIFORNIA";;;600028;2338;14.67931346;87.78926637
92.0;"Murrieta Valley Unified";"CALIFORNIA";;;600029;1903;13.13821833;87.67688679
92.0;"Redondo Beach Unified";"CALIFORNIA";;;600032;660;3.077629766;86.14800759
89.0;"Dos Palos Oro Loma Joint Unified";"CALIFORNIA";;;600033;184;40.42900443;82.66883645
89.0;"Windsor Unified";"CALIFORNIA";;;600034;433;9.453877926;90.39370079
84.0;"Farmersville Unified";"CALIFORNIA";;;600035;181;20.02876663;92.0
86.0;"Natomas Unified";"CALIFORNIA";;;600036;987;6.336088154;85.7225769
69.0;"Mattole Unified";"CALIFORNIA";;;600038;99;7.44911217;89.57264957
95.0;"Delhi Unified";"CALIFORNIA";;;600039;181;47.1965496;81.34453782
95.0;"Riverdale Joint Unified";"CALIFORNIA";;;600040;143;44.53254047;89.45578231
95.0;"Scotts Valley Unified";"CALIFORNIA";;;600043;180;2.128666036;93.33333333
90.0;"Healdsburg Unified";"CALIFORNIA";;;600044;208;8.330220396;87.66233766
94.0;"Orland Joint Unified";"CALIFORNIA";;;600045;173;26.81460934;81.4968815
89.0;"Gonzales Unified";"CALIFORNIA";;;600046;166;48.17384953;95.0
87.0;"Tracy Joint Unified";"CALIFORNIA";;;600047;1520;24.88809311;82.01754386
86.0;"Paso Robles Joint Unified";"CALIFORNIA";;;600048;562;6.506447831;96.01398601
84.0;"Gridley Unified";"CALIFORNIA";;;600051;183;32.90806754;83.23943662
90.0;"Eureka City Schools";"CALIFORNIA";;;600052;377;14.55915292;78.14992026
89.0;"Hughson Unified";"CALIFORNIA";;;600060;189;23.77720571;82.04778157
84.0;"Riverbank Unified";"CALIFORNIA";;;600061;189;32.75751759;69.73451327
89.0;"Oakdale Joint Unified";"CALIFORNIA";;;600062;461;8.61611877;92.109375
94.0;"Waterford Unified";"CALIFORNIA";;;600063;151;29.5154185;83.87364921
81.0;"Porterville Unified";"CALIFORNIA";;;600064;1485;31.69551935;85.86156112
95.0;"Dinuba Unified";"CALIFORNIA";;;600065;508;60.87447109;88.72274143
94.0;"Caruthers Unified";"CALIFORNIA";;;600067;117;42.31188659;87.26190476
84.0;"Golden Valley Unified";"CALIFORNIA";;;600068;146;4.384017758;94.41340782
96.0;"Valley Center-Pauma Unified";"CALIFORNIA";;;600069;315;6.020716444;94.04186796
89.0;"Chawanakee Unified";"CALIFORNIA";;;600116;88;10.74270557;74.35897436
92.0;"Alhambra Unified";"CALIFORNIA";;;600153;1935;27.50726744;96.17737003
89.0;"Turlock Unified";"CALIFORNIA";;;600158;1056;47.4267101;85.35645472
90.0;"Yosemite Unified";"CALIFORNIA";;;600160;268;5.687347932;86.67790894
95.0;"Trinity Alps Unified";"CALIFORNIA";;;601331;93;6.96069607;83.98950131
72.0;"Twin Rivers Unified";"CALIFORNIA";;;601332;1810;16.23343527;92.16921692
92.0;"ABC Unified";"CALIFORNIA";;;601620;1671;15.26225279;92.36436705
98.0;"Acalanes Union High";"CALIFORNIA";;;601650;1331;5.100113336;90.65743945
85.0;"Alameda City Unified";"CALIFORNIA";;;601770;880;15.75477917;98.45313922
91.0;"Albany City Unified";"CALIFORNIA";;;601860;337;3.833865815;96.88041595
79.0;"Alvord Unified";"CALIFORNIA";;;602430;1392;28.41925863;79.18848168
92.0;"Amador County Unified";"CALIFORNIA";;;602450;337;11.69004676;100.0
82.0;"Anaheim Union High";"CALIFORNIA";;;602630;5387;25.90686275;86.75543097
91.0;"West Sonoma County Union High";"CALIFORNIA";;;602670;586;8.240740741;91.18421053
81.0;"Anderson Union High";"CALIFORNIA";;;602700;555;13.71652515;77.75175644
78.0;"Antelope Valley Union High";"CALIFORNIA";;;602820;5242;16.65316045;94.47852761
74.0;"Antioch Unified";"CALIFORNIA";;;602850;1562;10.41019267;87.26457399
98.0;"Arcadia Unified";"CALIFORNIA";;;602970;954;12.37836615;88.05268109
93.0;"Northern Humboldt Union High";"CALIFORNIA";;;603030;378;7.794232268;84.39065109
94.0;"Atascadero Unified";"CALIFORNIA";;;603300;436;42.78544542;60.71428571
92.0;"Azusa Unified";"CALIFORNIA";;;603600;722;45.63071298;91.99706314
88.0;"Baldwin Park Unified";"CALIFORNIA";;;603690;1095;40.86450031;86.03851444
80.0;"Banning Unified";"CALIFORNIA";;;603840;272;30.33602987;79.5886076
68.0;"Barstow Unified";"CALIFORNIA";;;604020;438;25.02750275;82.0861678
89.0;"Bassett Unified";"CALIFORNIA";;;604110;305;22.92944785;96.41214351
89.0;"Bear Valley Unified";"CALIFORNIA";;;604230;231;34.16030534;91.17647059
87.0;"Beaumont Unified";"CALIFORNIA";;;604290;551;31.3111546;87.02702703
87.0;"Bellflower Unified";"CALIFORNIA";;;604440;1129;22.26923077;94.26229508
95.0;"Benicia Unified";"CALIFORNIA";;;604620;434;4.636647347;97.37762238
83.0;"Berkeley Unified";"CALIFORNIA";;;604740;929;22.01331767;93.43598055
93.0;"Beverly Hills Unified";"CALIFORNIA";;;604830;530;3.535466547;89.06128782
95.0;"Black Oak Mine Unified";"CALIFORNIA";;;605240;153;3.575949367;83.11444653
97.0;"Bonita Unified";"CALIFORNIA";;;605610;906;13.68354829;93.07479224
89.0;"Brawley Union High";"CALIFORNIA";;;605820;403;38.10444874;79.12844037
95.0;"Brea-Olinda Unified";"CALIFORNIA";;;605880;550;27.34026746;87.75235532
95.0;"Bret Harte Union High";"CALIFORNIA";;;605940;194;11.25975474;83.01119023
93.0;"Burbank Unified";"CALIFORNIA";;;606450;1404;;
86.0;"Cabrillo Unified";"CALIFORNIA";;;606780;242;18.41346154;92.7960928
91.0;"Calaveras Unified";"CALIFORNIA";;;606870;291;8.696969697;100.0
79.0;"Calexico Unified";"CALIFORNIA";;;606900;718;44.45207046;82.32984293
94.0;"Calipatria Unified";"CALIFORNIA";;;606990;76;42.7406199;68.75
69.0;"Calistoga Joint Unified";"CALIFORNIA";;;607020;64;22.46209201;98.06338028
88.0;"Campbell Union High";"CALIFORNIA";;;607230;1734;4.929895975;89.16155419
97.0;"Capistrano Unified";"CALIFORNIA";;;607440;3920;1.916859122;91.61129568
93.0;"Carlsbad Unified";"CALIFORNIA";;;607500;739;3.251689189;96.76237019
94.0;"Carmel Unified";"CALIFORNIA";;;607530;197;2.466666667;100.0
89.0;"Carpinteria Unified";"CALIFORNIA";;;607560;198;30.14285714;98.56985699
96.0;"Castro Valley Unified";"CALIFORNIA";;;607800;760;5.297351324;95.52469136
84.0;"Center Joint Unified";"CALIFORNIA";;;607900;410;12.46582832;94.64544139
65.0;"Centinela Valley Union High";"CALIFORNIA";;;607920;1769;21.39088729;96.08815427
77.0;"Central Unified";"CALIFORNIA";;;607970;1008;33.98868037;89.81217985
84.0;"Central Union High";"CALIFORNIA";;;608010;999;14.11992263;93.42105263
86.0;"Ceres Unified";"CALIFORNIA";;;608130;851;70.47913447;72.13114754
85.0;"Chaffey Joint Union High";"CALIFORNIA";;;608160;6335;40.51744052;88.34586466
95.0;"Charter Oak Unified";"CALIFORNIA";;;608190;490;10.28380634;92.55079007
85.0;"Chico Unified";"CALIFORNIA";;;608370;1088;8.0;93.75
87.0;"Chino Valley Unified";"CALIFORNIA";;;608460;2683;19.35058078;95.01084599
86.0;"Chowchilla Union High";"CALIFORNIA";;;608550;226;32.15143121;89.64076859
97.0;"Claremont Unified";"CALIFORNIA";;;608760;578;5.089576547;83.02040816
74.0;"Cloverdale Unified";"CALIFORNIA";;;608970;111;30.30422758;93.93939394
93.0;"Clovis Unified";"CALIFORNIA";;;609030;2779;5.187220886;90.55851064
78.0;"Coachella Valley Unified";"CALIFORNIA";;;609070;1287;52.27686703;80.11869436
73.0;"Coalinga-Huron Joint Unified";"CALIFORNIA";;;609120;309;25.14583973;96.61764706
78.0;"Colton Joint Unified";"CALIFORNIA";;;609390;1614;9.728096677;97.1448965
79.0;"Colusa Unified";"CALIFORNIA";;;609570;114;29.76117575;91.34897361
57.0;"Compton Unified";"CALIFORNIA";;;609620;1676;51.22786979;96.88041595
96.0;"Conejo Valley Unified";"CALIFORNIA";;;609640;1835;3.558823529;92.77210884
89.0;"Corcoran Joint Unified";"CALIFORNIA";;;609690;165;39.75225225;80.43875686
86.0;"Corning Union High";"CALIFORNIA";;;609810;251;26.81460934;81.4968815
91.0;"Corona-Norco Unified";"CALIFORNIA";;;609850;4237;18.10035842;91.77126918
95.0;"Coronado Unified";"CALIFORNIA";;;609870;266;3.154929578;98.67256637
79.0;"Cotati-Rohnert Park Unified";"CALIFORNIA";;;609940;510;10.7615894;100.0
93.0;"Covina-Valley Unified";"CALIFORNIA";;;610050;1306;9.110927608;87.48768473
88.0;"Culver City Unified";"CALIFORNIA";;;610260;606;6.687772062;89.93548387
78.0;"Cutler-Orosi Joint Unified";"CALIFORNIA";;;610350;269;62.58689699;86.71363865
95.0;"Davis Joint Unified";"CALIFORNIA";;;610620;699;11.32952109;91.85867896
90.0;"Del Norte County Unified";"CALIFORNIA";;;610770;268;17.89124118;92.30769231
91.0;"Delano Joint Union High";"CALIFORNIA";;;610860;991;39.57703928;84.49656751
67.0;"Denair Unified";"CALIFORNIA";;;611040;222;14.87397941;94.83870968
86.0;"Desert Sands Unified";"CALIFORNIA";;;611110;2307;2.668213457;100.0
80.0;"Dixon Unified";"CALIFORNIA";;;611280;328;21.3836478;89.60551033
91.0;"Downey Unified";"CALIFORNIA";;;611460;2091;29.76680384;98.22916667
92.0;"Duarte Unified";"CALIFORNIA";;;611520;338;9.393404005;85.21647307
95.0;"Durham Unified";"CALIFORNIA";;;611730;82;1.951779564;91.44486692
95.0;"East Nicolaus Joint Union High";"CALIFORNIA";;;611780;73;26.62295082;77.00127065
80.0;"East Side Union High";"CALIFORNIA";;;611820;5887;21.02502018;83.53873239
95.0;"El Dorado Union High";"CALIFORNIA";;;612070;1773;1.112026359;93.16823228
86.0;"El Monte Union High";"CALIFORNIA";;;612120;2309;38.16371681;87.92569659
88.0;"El Rancho Unified";"CALIFORNIA";;;612180;847;34.31085044;94.15971395
95.0;"El Segundo Unified";"CALIFORNIA";;;612210;319;2.495479204;95.24838013
86.0;"Elk Grove Unified";"CALIFORNIA";;;612330;4693;5.117998294;96.48074369
93.0;"Escalon Unified";"CALIFORNIA";;;612840;245;15.62304972;89.0459364
84.0;"Escondido Union High";"CALIFORNIA";;;612910;1781;26.11940299;89.13043478
89.0;"Esparto Unified";"CALIFORNIA";;;612930;97;27.41068606;96.30872483
81.0;"Exeter Union High";"CALIFORNIA";;;613230;279;25.92380407;85.93964335
88.0;"Fairfield-Suisun Unified";"CALIFORNIA";;;613360;1491;9.795385285;91.82630907
89.0;"Fall River Joint Unified";"CALIFORNIA";;;613470;75;13.0239521;87.22222222
84.0;"Fallbrook Union High";"CALIFORNIA";;;613530;740;36.17193836;85.43624161
86.0;"Fillmore Unified";"CALIFORNIA";;;613800;277;37.60268857;89.4200627
94.0;"Firebaugh-Las Deltas Joint Unified";"CALIFORNIA";;;613840;178;57.1183953;83.19273199
91.0;"Folsom-Cordova Unified";"CALIFORNIA";;;613890;1359;3.786057692;92.95154185
82.0;"Fontana Unified";"CALIFORNIA";;;613920;3138;41.08684612;81.6229117
94.0;"Fort Bragg Unified";"CALIFORNIA";;;614070;119;8.542492294;85.71428571
92.0;"Fortuna Union High";"CALIFORNIA";;;614190;273;14.55915292;78.14992026
95.0;"Fowler Unified";"CALIFORNIA";;;614250;178;30.3070761;94.44444444
90.0;"Fremont Unified";"CALIFORNIA";;;614400;2205;19.72789116;91.98361615
94.0;"Fremont Union High";"CALIFORNIA";;;614430;2487;1.011878575;94.93801653
75.0;"Fresno Unified";"CALIFORNIA";;;614550;4792;53.68693402;76.83486239
91.0;"Fullerton Joint Union High";"CALIFORNIA";;;614760;3569;23.47670251;92.34449761
81.0;"Galt Joint Union High";"CALIFORNIA";;;614820;535;22.6618705;87.90786948
88.0;"Garden Grove Unified";"CALIFORNIA";;;614880;3861;18.19722128;87.79979145
90.0;"Gateway Unified";"CALIFORNIA";;;614950;230;12.91314374;75.04655494
85.0;"Gilroy Unified";"CALIFORNIA";;;615180;825;34.52508004;92.95977012
88.0;"Glendale Unified";"CALIFORNIA";;;615240;2331;7.157298827;92.89473684
96.0;"Glendora Unified";"CALIFORNIA";;;615270;638;4.211035818;94.49541284
77.0;"Grossmont Union High";"CALIFORNIA";;;616230;4514;46.33970429;94.28571429
84.0;"Gustine Unified";"CALIFORNIA";;;616323;145;36.2569725;91.54203198
90.0;"Hacienda la Puente Unified";"CALIFORNIA";;;616325;1656;29.19479267;92.61261261
80.0;"Hanford Joint Union High";"CALIFORNIA";;;616500;887;30.04708652;84.06004289
71.0;"Hayward Unified";"CALIFORNIA";;;616740;1314;11.29761136;90.85673146
80.0;"Hemet Unified";"CALIFORNIA";;;616920;1842;33.71298406;82.86066585
94.0;"Hilmar Unified";"CALIFORNIA";;;617220;176;23.72576454;93.16569955
94.0;"Holtville Unified";"CALIFORNIA";;;617430;144;41.6509434;83.60424028
94.0;"Huntington Beach Union High";"CALIFORNIA";;;618060;3823;26.11625948;93.7150838
94.0;"Imperial Unified";"CALIFORNIA";;;618210;213;28.39962997;88.90876565
76.0;"Inglewood Unified";"CALIFORNIA";;;618390;1005;40.70044203;89.26128591
89.0;"Jefferson Union High";"CALIFORNIA";;;618930;1186;18.17164179;95.88235294
89.0;"John Swett Unified";"CALIFORNIA";;;618990;130;18.94326028;80.10999083
82.0;"Jurupa Unified";"CALIFORNIA";;;619260;1505;32.04994797;81.14323259
94.0;"Kelseyville Unified";"CALIFORNIA";;;619320;147;4.063860668;80.40650407
84.0;"Kerman Unified";"CALIFORNIA";;;619490;301;47.70818335;93.31756357
81.0;"Kern Union High";"CALIFORNIA";;;619540;9025;12.13968958;100.0
80.0;"South Monterey County Joint Union High";"CALIFORNIA";;;619650;470;59.16886544;90.16829052
87.0;"Kings Canyon Joint Unified";"CALIFORNIA";;;619700;612;64.20545746;90.51724138
94.0;"Kingsburg Joint Union High";"CALIFORNIA";;;619830;256;59.33557611;86.37295082
79.0;"Klamath-Trinity Joint Unified";"CALIFORNIA";;;619950;78;16.17201696;81.5503876
89.0;"Konocti Unified";"CALIFORNIA";;;620070;182;19.1273162;80.51771117
95.0;"La Canada Unified";"CALIFORNIA";;;620130;332;2.74566474;95.3125
98.0;"Laguna Beach Unified";"CALIFORNIA";;;620370;248;4.083021436;94.14316703
90.0;"Lake Tahoe Unified";"CALIFORNIA";;;620640;327;21.86569633;87.99142245
